2020-06-08 20:04:54.081743,0:00:00.124397
2020-06-08 20:04:55.210473,0:00:00.154227
2020-06-08 20:04:56.368261,0:00:00.115853
2020-06-08 20:04:57.487698,0:00:00.113127
2020-06-08 20:04:58.604510,0:00:00.141072
2020-06-08 20:04:59.749333,0:00:00.193207
2020-06-08 20:05:00.946458,0:00:00.114815
2020-06-08 20:05:02.065670,0:00:00.129653
2020-06-08 20:05:03.201203,0:00:00.141567
2020-06-08 20:05:04.345867,0:00:00.124762
2020-06-08 20:05:05.473991,0:00:00.128323
2020-06-08 20:05:06.605973,0:00:00.140034
2020-06-08 20:05:07.751594,0:00:00.169414
2020-06-08 20:05:08.925133,0:00:00.141185
2020-06-08 20:05:10.073686,0:00:00.108886
2020-06-08 20:05:11.186460,0:00:00.112158
2020-06-08 20:05:12.302211,0:00:00.150407
2020-06-08 20:05:13.456471,0:00:00.120377
2020-06-08 20:05:14.580785,0:00:00.169370
2020-06-08 20:05:15.754479,0:00:00.134031
2020-06-08 20:05:16.892266,0:00:00.115370
2020-06-08 20:05:18.011168,0:00:00.120219
2020-06-08 20:05:19.135376,0:00:00.404791
2020-06-08 20:05:20.543738,0:00:00.134972
2020-06-08 20:05:21.682745,0:00:00.120554
2020-06-08 20:05:22.807077,0:00:00.113593
2020-06-08 20:05:23.924196,0:00:00.113334
2020-06-08 20:05:25.040898,0:00:00.114119
2020-06-08 20:05:26.158437,0:00:00.150668
2020-06-08 20:05:27.316727,0:00:00.187006
2020-06-08 20:05:28.507700,0:00:00.136733
2020-06-08 20:05:29.648491,0:00:00.384715
2020-06-08 20:05:31.036944,0:00:00.129126
2020-06-08 20:05:32.169746,0:00:00.116008
2020-06-08 20:05:33.290291,0:00:00.173613
2020-06-08 20:05:34.468331,0:00:00.138059
2020-06-08 20:05:35.608805,0:00:00.120495
2020-06-08 20:05:36.734256,0:00:00.154888
2020-06-08 20:05:37.892605,0:00:00.105209
2020-06-08 20:05:39.008229,0:00:00.143625
2020-06-08 20:05:40.155988,0:00:00.127272
2020-06-08 20:05:41.286937,0:00:00.108845
2020-06-08 20:05:42.400049,0:00:00.136279
2020-06-08 20:05:43.540410,0:00:00.109725
2020-06-08 20:05:44.654917,0:00:00.167357
2020-06-08 20:05:45.826509,0:00:00.124048
2020-06-08 20:05:46.954553,0:00:00.127748
2020-06-08 20:05:48.085493,0:00:00.115329
2020-06-08 20:05:49.205389,0:00:00.192428
2020-06-08 20:05:50.401690,0:00:00.144474
2020-06-08 20:05:51.549927,0:00:00.132357
2020-06-08 20:05:52.686026,0:00:00.110795
2020-06-08 20:05:53.799253,0:00:00.125241
2020-06-08 20:05:54.928283,0:00:00.111854
2020-06-08 20:05:56.044040,0:00:00.126022
2020-06-08 20:05:57.173961,0:00:00.123828
2020-06-08 20:05:58.300978,0:00:00.164710
2020-06-08 20:05:59.468952,0:00:00.124666
2020-06-08 20:06:00.597381,0:00:00.139682
2020-06-08 20:06:01.742078,0:00:00.139783
2020-06-08 20:06:02.885587,0:00:00.114036
2020-06-08 20:06:04.003739,0:00:00.151267
2020-06-08 20:06:05.158918,0:00:00.166381
2020-06-08 20:06:06.328196,0:00:00.139397
2020-06-08 20:06:07.471596,0:00:00.183034
2020-06-08 20:06:08.657971,0:00:00.123184
2020-06-08 20:06:09.784897,0:00:00.123386
2020-06-08 20:06:10.911910,0:00:00.120779
2020-06-08 20:06:12.036183,0:00:00.103115
2020-06-08 20:06:13.143889,0:00:00.163315
2020-06-08 20:06:14.310868,0:00:00.114987
2020-06-08 20:06:15.429534,0:00:00.184591
2020-06-08 20:06:16.618070,0:00:00.139421
2020-06-08 20:06:17.761150,0:00:00.119087
2020-06-08 20:06:18.884413,0:00:00.116707
2020-06-08 20:06:20.009035,0:00:00.116467
2020-06-08 20:06:21.129216,0:00:00.125350
2020-06-08 20:06:22.258577,0:00:00.128798
2020-06-08 20:06:23.390373,0:00:00.108979
2020-06-08 20:06:24.503056,0:00:00.107955
2020-06-08 20:06:25.614256,0:00:00.147969
2020-06-08 20:06:26.766098,0:00:00.110612
2020-06-08 20:06:27.881214,0:00:00.118180
2020-06-08 20:06:29.003084,0:00:00.122240
2020-06-08 20:06:30.130646,0:00:00.114679
2020-06-08 20:06:31.249269,0:00:00.150908
2020-06-08 20:06:32.404767,0:00:00.116083
2020-06-08 20:06:33.525846,0:00:00.123869
2020-06-08 20:06:34.653281,0:00:00.170743
2020-06-08 20:06:35.829187,0:00:00.113133
2020-06-08 20:06:36.945748,0:00:00.133039
2020-06-08 20:06:38.082537,0:00:00.117271
2020-06-08 20:06:39.203557,0:00:00.139201
2020-06-08 20:06:40.346588,0:00:00.129161
2020-06-08 20:06:41.480024,0:00:00.114853
2020-06-08 20:06:42.598562,0:00:00.102269
2020-06-08 20:06:43.704111,0:00:00.132625
2020-06-08 20:06:44.840077,0:00:00.112772
2020-06-08 20:06:45.956607,0:00:00.135876
2020-06-08 20:06:47.096792,0:00:00.126187
2020-06-08 20:06:48.226818,0:00:00.125981
2020-06-08 20:06:49.357418,0:00:00.110663
2020-06-08 20:06:50.481768,0:00:00.126258
2020-06-08 20:06:51.611915,0:00:00.114155
2020-06-08 20:06:52.729328,0:00:00.152271
2020-06-08 20:06:53.885296,0:00:00.177733
2020-06-08 20:06:55.066713,0:00:00.195126
2020-06-08 20:06:56.265935,0:00:00.137369
2020-06-08 20:06:57.407234,0:00:00.126194
2020-06-08 20:06:58.538172,0:00:00.128335
2020-06-08 20:06:59.670987,0:00:00.111069
2020-06-08 20:07:00.786300,0:00:00.113052
2020-06-08 20:07:01.903209,0:00:00.156941
2020-06-08 20:07:03.063714,0:00:00.113483
2020-06-08 20:07:04.180670,0:00:00.185340
2020-06-08 20:07:05.370348,0:00:00.141362
2020-06-08 20:07:06.515762,0:00:00.136744
2020-06-08 20:07:07.655873,0:00:00.109052
2020-06-08 20:07:08.769047,0:00:00.119063
2020-06-08 20:07:09.892776,0:00:00.108233
2020-06-08 20:07:11.004715,0:00:00.115460
2020-06-08 20:07:12.125779,0:00:00.195738
2020-06-08 20:07:13.324842,0:00:00.113689
2020-06-08 20:07:14.442371,0:00:00.172068
2020-06-08 20:07:15.618278,0:00:00.114472
2020-06-08 20:07:16.736975,0:00:00.126289
2020-06-08 20:07:17.867218,0:00:00.115868
2020-06-08 20:07:18.986698,0:00:00.147202
2020-06-08 20:07:20.139489,0:00:00.106588
2020-06-08 20:07:21.249409,0:00:00.127665
2020-06-08 20:07:22.380782,0:00:00.106923
2020-06-08 20:07:23.491553,0:00:00.113590
2020-06-08 20:07:24.608884,0:00:00.119325
2020-06-08 20:07:25.734361,0:00:00.166773
2020-06-08 20:07:26.903906,0:00:00.113647
2020-06-08 20:07:28.022151,0:00:00.138143
2020-06-08 20:07:29.163701,0:00:00.109209
2020-06-08 20:07:30.276925,0:00:00.122285
2020-06-08 20:07:31.403213,0:00:00.119137
2020-06-08 20:07:32.525043,0:00:00.168532
2020-06-08 20:07:33.698105,0:00:00.123160
2020-06-08 20:07:34.826445,0:00:00.126119
2020-06-08 20:07:35.957501,0:00:00.124696
2020-06-08 20:07:37.086568,0:00:00.111456
2020-06-08 20:07:38.202100,0:00:00.163209
2020-06-08 20:07:39.368665,0:00:00.157017
2020-06-08 20:07:40.529380,0:00:00.132493
2020-06-08 20:07:41.666175,0:00:00.136314
2020-06-08 20:07:42.806820,0:00:00.112327
2020-06-08 20:07:43.923394,0:00:00.112183
2020-06-08 20:07:45.039145,0:00:00.140298
2020-06-08 20:07:46.183915,0:00:00.127709
2020-06-08 20:07:47.315249,0:00:00.250753
2020-06-08 20:07:48.569620,0:00:00.111019
2020-06-08 20:07:49.684039,0:00:00.111465
2020-06-08 20:07:50.801419,0:00:00.137456
2020-06-08 20:07:51.942623,0:00:00.116396
2020-06-08 20:07:53.063535,0:00:00.150192
2020-06-08 20:07:54.218506,0:00:00.107198
2020-06-08 20:07:55.329761,0:00:00.161436
2020-06-08 20:07:56.495529,0:00:00.124764
2020-06-08 20:07:57.624225,0:00:00.105749
2020-06-08 20:07:58.734603,0:00:00.117037
2020-06-08 20:07:59.855648,0:00:00.140035
2020-06-08 20:08:00.999421,0:00:00.118794
2020-06-08 20:08:02.121914,0:00:00.119994
2020-06-08 20:08:03.245407,0:00:00.109609
2020-06-08 20:08:04.365264,0:00:00.174446
2020-06-08 20:08:05.542401,0:00:00.136518
2020-06-08 20:08:06.682126,0:00:00.113338
2020-06-08 20:08:07.799314,0:00:00.125201
2020-06-08 20:08:08.927827,0:00:00.212447
2020-06-08 20:08:10.144095,0:00:00.112627
2020-06-08 20:08:11.259999,0:00:00.112703
2020-06-08 20:08:12.376211,0:00:00.117274
2020-06-08 20:08:13.497115,0:00:00.105211
2020-06-08 20:08:14.606681,0:00:00.124095
2020-06-08 20:08:15.734383,0:00:00.128168
2020-06-08 20:08:16.866525,0:00:00.194690
2020-06-08 20:08:18.065047,0:00:00.124765
2020-06-08 20:08:19.193597,0:00:00.116228
2020-06-08 20:08:20.313191,0:00:00.821249
2020-06-08 20:08:22.138138,0:00:00.119666
2020-06-08 20:08:23.262182,0:00:00.114701
2020-06-08 20:08:24.380437,0:00:00.109940
2020-06-08 20:08:25.493805,0:00:00.152832
2020-06-08 20:08:26.651464,0:00:00.130515
2020-06-08 20:08:27.785865,0:00:00.117743
2020-06-08 20:08:28.907513,0:00:00.124503
2020-06-08 20:08:30.035585,0:00:00.108375
2020-06-08 20:08:31.148634,0:00:00.129928
2020-06-08 20:08:32.282810,0:00:00.120028
2020-06-08 20:08:33.406518,0:00:00.119257
2020-06-08 20:08:34.530045,0:00:00.156821
2020-06-08 20:08:35.689999,0:00:00.121555
2020-06-08 20:08:36.818390,0:00:00.111202
2020-06-08 20:08:37.933318,0:00:00.131625
2020-06-08 20:08:39.068934,0:00:00.124856
2020-06-08 20:08:40.198099,0:00:00.110794
2020-06-08 20:08:41.312513,0:00:00.140042
2020-06-08 20:08:42.456232,0:00:00.139504
2020-06-08 20:08:43.598561,0:00:00.159992
2020-06-08 20:08:44.761399,0:00:00.134526
2020-06-08 20:08:45.899366,0:00:00.122381
2020-06-08 20:08:47.025241,0:00:00.126594
2020-06-08 20:08:48.155116,0:00:00.137369
2020-06-08 20:08:49.296056,0:00:00.116652
2020-06-08 20:08:50.416275,0:00:00.104217
2020-06-08 20:08:51.524129,0:00:00.130733
2020-06-08 20:08:52.659389,0:00:00.131689
2020-06-08 20:08:53.795128,0:00:00.110240
2020-06-08 20:08:54.909009,0:00:00.133441
2020-06-08 20:08:56.046268,0:00:00.121028
2020-06-08 20:08:57.171323,0:00:00.121541
2020-06-08 20:08:58.296431,0:00:00.108892
2020-06-08 20:08:59.408663,0:00:00.109228
2020-06-08 20:09:00.521284,0:00:00.103449
2020-06-08 20:09:01.628161,0:00:00.110770
2020-06-08 20:09:02.742650,0:00:00.183276
2020-06-08 20:09:03.929991,0:00:00.125559
2020-06-08 20:09:05.059165,0:00:00.108169
2020-06-08 20:09:06.170763,0:00:00.121429
2020-06-08 20:09:07.295522,0:00:00.110128
2020-06-08 20:09:08.408950,0:00:00.103823
2020-06-08 20:09:09.516207,0:00:00.119759
2020-06-08 20:09:10.639681,0:00:00.148874
2020-06-08 20:09:11.792027,0:00:00.115750
2020-06-08 20:09:12.911520,0:00:00.114154
2020-06-08 20:09:14.029976,0:00:00.114287
2020-06-08 20:09:15.147463,0:00:00.197198
2020-06-08 20:09:16.348359,0:00:00.146796
2020-06-08 20:09:17.498617,0:00:00.123051
2020-06-08 20:09:18.625243,0:00:00.131206
2020-06-08 20:09:19.760419,0:00:00.111770
2020-06-08 20:09:20.876297,0:00:00.149888
2020-06-08 20:09:22.029817,0:00:00.143010
2020-06-08 20:09:23.176684,0:00:00.116004
2020-06-08 20:09:24.297297,0:00:00.128070
2020-06-08 20:09:25.428807,0:00:00.165597
2020-06-08 20:09:26.597692,0:00:00.115598
2020-06-08 20:09:27.716869,0:00:00.138769
2020-06-08 20:09:28.863227,0:00:00.130246
2020-06-08 20:09:29.999071,0:00:00.128546
2020-06-08 20:09:31.138735,0:00:00.115424
2020-06-08 20:09:32.258754,0:00:00.115764
2020-06-08 20:09:33.378156,0:00:00.124812
2020-06-08 20:09:34.507111,0:00:00.123476
2020-06-08 20:09:35.634313,0:00:00.144254
2020-06-08 20:09:36.782469,0:00:00.105270
2020-06-08 20:09:37.891847,0:00:00.107549
2020-06-08 20:09:39.003199,0:00:00.110516
2020-06-08 20:09:40.117343,0:00:00.121681
2020-06-08 20:09:41.243613,0:00:00.115857
2020-06-08 20:09:42.362924,0:00:00.154745
2020-06-08 20:09:43.521143,0:00:00.154389
2020-06-08 20:09:44.679061,0:00:00.120893
2020-06-08 20:09:45.804116,0:00:00.125793
2020-06-08 20:09:46.934012,0:00:00.147874
2020-06-08 20:09:48.086279,0:00:00.114510
2020-06-08 20:09:49.203811,0:00:00.121183
2020-06-08 20:09:50.328807,0:00:00.144519
2020-06-08 20:09:51.477075,0:00:00.127202
2020-06-08 20:09:52.608688,0:00:00.126904
2020-06-08 20:09:53.739635,0:00:00.123193
2020-06-08 20:09:54.867046,0:00:00.120619
2020-06-08 20:09:55.991705,0:00:00.112778
2020-06-08 20:09:57.108494,0:00:00.119972
2020-06-08 20:09:58.232735,0:00:00.188814
2020-06-08 20:09:59.425115,0:00:00.119278
2020-06-08 20:10:00.549020,0:00:00.145984
2020-06-08 20:10:01.698966,0:00:00.116812
2020-06-08 20:10:02.819452,0:00:00.131058
2020-06-08 20:10:03.953269,0:00:00.115001
2020-06-08 20:10:05.071861,0:00:00.152219
2020-06-08 20:10:06.226788,0:00:00.117518
2020-06-08 20:10:07.347979,0:00:00.115176
2020-06-08 20:10:08.467109,0:00:00.129399
2020-06-08 20:10:09.601250,0:00:00.175875
2020-06-08 20:10:10.780964,0:00:00.119002
2020-06-08 20:10:11.904071,0:00:00.120321
2020-06-08 20:10:13.028867,0:00:00.124843
2020-06-08 20:10:14.158144,0:00:00.172121
2020-06-08 20:10:15.333832,0:00:00.118944
2020-06-08 20:10:16.456407,0:00:00.110580
2020-06-08 20:10:17.570700,0:00:00.149202
2020-06-08 20:10:18.723153,0:00:00.129171
2020-06-08 20:10:19.855815,0:00:00.111431
2020-06-08 20:10:20.971191,0:00:00.135687
2020-06-08 20:10:22.110543,0:00:00.118365
2020-06-08 20:10:23.232285,0:00:00.189631
2020-06-08 20:10:24.425688,0:00:00.118790
2020-06-08 20:10:25.548576,0:00:00.113322
2020-06-08 20:10:26.665535,0:00:00.131271
2020-06-08 20:10:27.800707,0:00:00.214207
2020-06-08 20:10:29.018583,0:00:00.132053
2020-06-08 20:10:30.154075,0:00:00.142446
2020-06-08 20:10:31.300732,0:00:00.125679
2020-06-08 20:10:32.429937,0:00:00.149418
2020-06-08 20:10:33.582762,0:00:00.152486
2020-06-08 20:10:34.739125,0:00:00.122093
2020-06-08 20:10:35.864799,0:00:00.125076
2020-06-08 20:10:36.993387,0:00:00.136868
2020-06-08 20:10:38.133983,0:00:00.110818
2020-06-08 20:10:39.248805,0:00:00.184835
2020-06-08 20:10:40.437831,0:00:00.115485
2020-06-08 20:10:41.556649,0:00:00.114234
2020-06-08 20:10:42.674990,0:00:00.122953
2020-06-08 20:10:43.803962,0:00:00.155249
2020-06-08 20:10:44.963147,0:00:00.105769
2020-06-08 20:10:46.072284,0:00:00.167727
2020-06-08 20:10:47.243509,0:00:00.119068
2020-06-08 20:10:48.365932,0:00:00.124545
2020-06-08 20:10:49.494111,0:00:00.146232
2020-06-08 20:10:50.644402,0:00:00.123307
2020-06-08 20:10:51.771170,0:00:00.138285
2020-06-08 20:10:52.915029,0:00:00.192177
2020-06-08 20:10:54.111085,0:00:00.117401
2020-06-08 20:10:55.231051,0:00:00.135453
2020-06-08 20:10:56.371718,0:00:00.135214
2020-06-08 20:10:57.510898,0:00:00.121473
2020-06-08 20:10:58.636320,0:00:00.130402
2020-06-08 20:10:59.771541,0:00:00.117152
2020-06-08 20:11:00.892995,0:00:00.119642
2020-06-08 20:11:02.015795,0:00:00.113541
2020-06-08 20:11:03.133152,0:00:00.161249
2020-06-08 20:11:04.298049,0:00:00.143237
2020-06-08 20:11:05.444919,0:00:00.118128
2020-06-08 20:11:06.567398,0:00:00.147316
2020-06-08 20:11:07.718381,0:00:00.159615
2020-06-08 20:11:08.890498,0:00:00.116371
2020-06-08 20:11:10.010309,0:00:00.260947
2020-06-08 20:11:11.275947,0:00:00.111749
2020-06-08 20:11:12.391319,0:00:00.122626
2020-06-08 20:11:13.517925,0:00:00.139154
2020-06-08 20:11:14.660675,0:00:00.143371
2020-06-08 20:11:15.807605,0:00:00.182799
2020-06-08 20:11:16.993874,0:00:00.112392
2020-06-08 20:11:18.110215,0:00:00.115736
2020-06-08 20:11:19.230897,0:00:00.144164
2020-06-08 20:11:20.379153,0:00:00.113189
2020-06-08 20:11:21.496114,0:00:00.179880
2020-06-08 20:11:22.679481,0:00:00.124872
2020-06-08 20:11:23.808323,0:00:00.106349
2020-06-08 20:11:24.918372,0:00:00.109542
2020-06-08 20:11:26.031710,0:00:00.113586
2020-06-08 20:11:27.150538,0:00:00.106424
2020-06-08 20:11:28.260600,0:00:00.140777
2020-06-08 20:11:29.405238,0:00:00.121763
2020-06-08 20:11:30.531156,0:00:00.127048
2020-06-08 20:11:31.660775,0:00:00.108387
2020-06-08 20:11:32.772522,0:00:00.153298
2020-06-08 20:11:33.929763,0:00:00.123136
2020-06-08 20:11:35.056831,0:00:00.134116
2020-06-08 20:11:36.194566,0:00:00.106987
2020-06-08 20:11:37.304950,0:00:00.123344
2020-06-08 20:11:38.430888,0:00:00.154344
2020-06-08 20:11:39.588593,0:00:00.104668
2020-06-08 20:11:40.696730,0:00:00.118326
2020-06-08 20:11:41.818908,0:00:00.111144
2020-06-08 20:11:42.933349,0:00:00.114119
2020-06-08 20:11:44.050279,0:00:00.146378
2020-06-08 20:11:45.200244,0:00:00.115166
2020-06-08 20:11:46.320052,0:00:00.126726
2020-06-08 20:11:47.450006,0:00:00.134415
2020-06-08 20:11:48.588861,0:00:00.139584
2020-06-08 20:11:49.739809,0:00:00.161489
2020-06-08 20:11:50.905000,0:00:00.168978
2020-06-08 20:11:52.080584,0:00:00.139550
2020-06-08 20:11:53.223576,0:00:00.185626
2020-06-08 20:11:54.412677,0:00:00.164827
2020-06-08 20:11:55.580891,0:00:00.126953
2020-06-08 20:11:56.711434,0:00:00.123232
2020-06-08 20:11:57.839356,0:00:00.120957
2020-06-08 20:11:58.963892,0:00:00.236259
2020-06-08 20:12:00.204173,0:00:00.138819
2020-06-08 20:12:01.347350,0:00:00.128624
2020-06-08 20:12:02.480121,0:00:00.118829
2020-06-08 20:12:03.602710,0:00:00.111264
2020-06-08 20:12:04.717554,0:00:00.144826
2020-06-08 20:12:05.865017,0:00:00.118850
2020-06-08 20:12:06.987270,0:00:00.144155
2020-06-08 20:12:08.134595,0:00:00.166173
2020-06-08 20:12:09.304703,0:00:00.111563
2020-06-08 20:12:10.419913,0:00:00.116266
2020-06-08 20:12:11.539570,0:00:00.118736
2020-06-08 20:12:12.662426,0:00:00.119953
2020-06-08 20:12:13.785821,0:00:00.146602
2020-06-08 20:12:14.936440,0:00:00.108308
2020-06-08 20:12:16.048604,0:00:00.103706
2020-06-08 20:12:17.156685,0:00:00.113442
2020-06-08 20:12:18.273572,0:00:00.131858
2020-06-08 20:12:19.409333,0:00:00.117592
2020-06-08 20:12:20.530826,0:00:00.134077
2020-06-08 20:12:21.670086,0:00:00.130688
2020-06-08 20:12:22.804805,0:00:00.126879
2020-06-08 20:12:23.935002,0:00:00.129347
2020-06-08 20:12:25.068676,0:00:00.118632
2020-06-08 20:12:26.190921,0:00:00.127423
2020-06-08 20:12:27.321758,0:00:00.111294
2020-06-08 20:12:28.438969,0:00:00.152026
2020-06-08 20:12:29.595232,0:00:00.109563
2020-06-08 20:12:30.709349,0:00:00.130425
2020-06-08 20:12:31.843752,0:00:00.147700
2020-06-08 20:12:32.994883,0:00:00.113522
2020-06-08 20:12:34.111833,0:00:00.114105
2020-06-08 20:12:35.229972,0:00:00.125292
2020-06-08 20:12:36.358546,0:00:00.143939
2020-06-08 20:12:37.506994,0:00:00.117521
2020-06-08 20:12:38.627926,0:00:00.126053
2020-06-08 20:12:39.765505,0:00:00.119166
2020-06-08 20:12:40.888416,0:00:00.126841
2020-06-08 20:12:42.018789,0:00:00.149271
2020-06-08 20:12:43.171855,0:00:00.125411
2020-06-08 20:12:44.300868,0:00:00.119737
2020-06-08 20:12:45.423958,0:00:00.149126
2020-06-08 20:12:46.577315,0:00:00.146308
2020-06-08 20:12:47.727632,0:00:00.124967
2020-06-08 20:12:48.857525,0:00:00.110886
2020-06-08 20:12:49.971884,0:00:00.122838
2020-06-08 20:12:51.097851,0:00:00.123421
2020-06-08 20:12:52.225075,0:00:00.136591
2020-06-08 20:12:53.365830,0:00:00.113231
2020-06-08 20:12:54.482623,0:00:00.144879
2020-06-08 20:12:55.631788,0:00:00.116137
2020-06-08 20:12:56.751325,0:00:00.322380
2020-06-08 20:12:58.077939,0:00:00.197230
2020-06-08 20:12:59.279128,0:00:00.123982
2020-06-08 20:13:00.406581,0:00:00.110921
2020-06-08 20:13:01.520851,0:00:00.131648
2020-06-08 20:13:02.656112,0:00:00.114243
2020-06-08 20:13:03.774320,0:00:00.123491
2020-06-08 20:13:04.901431,0:00:00.227279
2020-06-08 20:13:06.132159,0:00:00.106860
2020-06-08 20:13:07.242865,0:00:00.127259
2020-06-08 20:13:08.373779,0:00:00.104937
2020-06-08 20:13:09.482740,0:00:00.128497
2020-06-08 20:13:10.614625,0:00:00.112384
2020-06-08 20:13:11.730890,0:00:00.113170
2020-06-08 20:13:12.848311,0:00:00.188102
2020-06-08 20:13:14.040399,0:00:00.135996
2020-06-08 20:13:15.179958,0:00:00.174351
2020-06-08 20:13:16.358098,0:00:00.126502
2020-06-08 20:13:17.488307,0:00:00.148324
2020-06-08 20:13:18.640452,0:00:00.148805
2020-06-08 20:13:19.792990,0:00:00.117621
2020-06-08 20:13:20.914466,0:00:00.126669
2020-06-08 20:13:22.044358,0:00:00.139612
2020-06-08 20:13:23.187585,0:00:00.178093
2020-06-08 20:13:24.368763,0:00:00.112874
2020-06-08 20:13:25.485357,0:00:00.157684
2020-06-08 20:13:26.647350,0:00:00.113939
2020-06-08 20:13:27.764713,0:00:00.111805
2020-06-08 20:13:28.880199,0:00:00.123395
2020-06-08 20:13:30.007548,0:00:00.111489
2020-06-08 20:13:31.124954,0:00:00.151661
2020-06-08 20:13:32.280156,0:00:00.122657
2020-06-08 20:13:33.407165,0:00:00.114439
2020-06-08 20:13:34.525129,0:00:00.112483
2020-06-08 20:13:35.640841,0:00:00.154297
2020-06-08 20:13:36.801510,0:00:00.137483
2020-06-08 20:13:37.942900,0:00:00.130639
2020-06-08 20:13:39.077635,0:00:00.157285
2020-06-08 20:13:40.238482,0:00:00.175879
2020-06-08 20:13:41.418808,0:00:00.168513
