2020-06-10 21:43:57.678842,0:00:00.157844
2020-06-10 21:43:58.863043,0:00:00.125832
2020-06-10 21:44:00.015786,0:00:00.127865
2020-06-10 21:44:01.170049,0:00:00.141109
2020-06-10 21:44:02.337900,0:00:00.128626
2020-06-10 21:44:03.493386,0:00:00.133825
2020-06-10 21:44:04.653933,0:00:00.134045
2020-06-10 21:44:05.815509,0:00:00.157658
2020-06-10 21:44:06.999777,0:00:00.121965
2020-06-10 21:44:08.148425,0:00:00.138881
2020-06-10 21:44:09.313926,0:00:00.121492
2020-06-10 21:44:10.462067,0:00:00.117640
2020-06-10 21:44:11.606129,0:00:00.126766
2020-06-10 21:44:12.759577,0:00:00.138085
2020-06-10 21:44:13.924097,0:00:00.119541
2020-06-10 21:44:15.070235,0:00:00.161821
2020-06-10 21:44:16.258340,0:00:00.124671
2020-06-10 21:44:17.418462,0:00:00.127726
2020-06-10 21:44:18.573149,0:00:00.189143
2020-06-10 21:44:19.788648,0:00:00.122624
2020-06-10 21:44:20.937648,0:00:00.117876
2020-06-10 21:44:22.082211,0:00:00.123041
2020-06-10 21:44:23.241267,0:00:00.141586
2020-06-10 21:44:24.409242,0:00:00.141246
2020-06-10 21:44:25.576852,0:00:00.165641
2020-06-10 21:44:26.769017,0:00:00.148899
2020-06-10 21:44:27.945891,0:00:00.137467
2020-06-10 21:44:29.109683,0:00:00.121568
2020-06-10 21:44:30.257743,0:00:00.120460
2020-06-10 21:44:31.404820,0:00:00.132470
2020-06-10 21:44:32.564280,0:00:00.123295
2020-06-10 21:44:33.714350,0:00:00.153594
2020-06-10 21:44:34.894413,0:00:00.127036
2020-06-10 21:44:36.047785,0:00:00.143504
2020-06-10 21:44:37.217926,0:00:00.121518
2020-06-10 21:44:38.365986,0:00:00.127785
2020-06-10 21:44:39.520053,0:00:00.147663
2020-06-10 21:44:40.694128,0:00:00.154188
2020-06-10 21:44:41.874667,0:00:00.134003
2020-06-10 21:44:43.035267,0:00:00.119188
2020-06-10 21:44:44.181012,0:00:00.122950
2020-06-10 21:44:45.330334,0:00:00.159904
2020-06-10 21:44:46.525860,0:00:00.120314
2020-06-10 21:44:47.673075,0:00:00.138892
2020-06-10 21:44:48.838455,0:00:00.131539
2020-06-10 21:44:49.997637,0:00:00.125321
2020-06-10 21:44:51.149415,0:00:00.120629
2020-06-10 21:44:52.305285,0:00:00.118762
2020-06-10 21:44:53.439748,0:00:00.161440
2020-06-10 21:44:54.627734,0:00:00.118174
2020-06-10 21:44:55.772602,0:00:00.166721
2020-06-10 21:44:56.965756,0:00:00.122668
2020-06-10 21:44:58.114969,0:00:00.127052
2020-06-10 21:44:59.268292,0:00:00.136649
2020-06-10 21:45:00.431499,0:00:00.124234
2020-06-10 21:45:01.582245,0:00:00.123237
2020-06-10 21:45:02.732311,0:00:00.170569
2020-06-10 21:45:03.929653,0:00:00.125722
2020-06-10 21:45:05.081895,0:00:00.129781
2020-06-10 21:45:06.238051,0:00:00.189625
2020-06-10 21:45:07.454046,0:00:00.123958
2020-06-10 21:45:08.604820,0:00:00.125458
2020-06-10 21:45:09.756694,0:00:00.139104
2020-06-10 21:45:10.922461,0:00:00.126033
2020-06-10 21:45:12.076116,0:00:00.127622
2020-06-10 21:45:13.230267,0:00:00.125185
2020-06-10 21:45:14.382048,0:00:00.124844
2020-06-10 21:45:15.537864,0:00:00.146729
2020-06-10 21:45:16.716044,0:00:00.130422
2020-06-10 21:45:17.872095,0:00:00.175714
2020-06-10 21:45:19.073329,0:00:00.131862
2020-06-10 21:45:20.230658,0:00:00.122700
2020-06-10 21:45:21.378848,0:00:00.139400
2020-06-10 21:45:22.543701,0:00:00.122591
2020-06-10 21:45:23.691850,0:00:00.122676
2020-06-10 21:45:24.839985,0:00:00.140447
2020-06-10 21:45:26.006636,0:00:00.139897
2020-06-10 21:45:27.172155,0:00:00.130637
2020-06-10 21:45:28.328196,0:00:00.162821
2020-06-10 21:45:29.516509,0:00:00.123272
2020-06-10 21:45:30.665251,0:00:00.125042
2020-06-10 21:45:31.815814,0:00:00.133953
2020-06-10 21:45:32.975374,0:00:00.129265
2020-06-10 21:45:34.131390,0:00:00.120960
2020-06-10 21:45:35.277888,0:00:00.143836
2020-06-10 21:45:36.447141,0:00:00.170706
2020-06-10 21:45:37.643414,0:00:00.159977
2020-06-10 21:45:38.829018,0:00:00.120651
2020-06-10 21:45:39.975054,0:00:00.138606
2020-06-10 21:45:41.139088,0:00:00.146637
2020-06-10 21:45:42.311443,0:00:00.158464
2020-06-10 21:45:43.495497,0:00:00.145191
2020-06-10 21:45:44.666199,0:00:00.126364
2020-06-10 21:45:45.817952,0:00:00.126139
2020-06-10 21:45:46.969562,0:00:00.139196
2020-06-10 21:45:48.134249,0:00:00.139486
2020-06-10 21:45:49.299164,0:00:00.131249
2020-06-10 21:45:50.455980,0:00:00.129075
2020-06-10 21:45:51.610773,0:00:00.125295
2020-06-10 21:45:52.763004,0:00:00.151714
2020-06-10 21:45:53.940344,0:00:00.119802
2020-06-10 21:45:55.086076,0:00:00.143197
2020-06-10 21:45:56.255945,0:00:00.165660
2020-06-10 21:45:57.447018,0:00:00.137608
2020-06-10 21:45:58.609965,0:00:00.118531
2020-06-10 21:45:59.753959,0:00:00.125332
2020-06-10 21:46:00.904725,0:00:00.119254
2020-06-10 21:46:02.049582,0:00:00.164331
2020-06-10 21:46:03.239216,0:00:00.115689
2020-06-10 21:46:04.380213,0:00:00.140039
2020-06-10 21:46:05.545736,0:00:00.136200
2020-06-10 21:46:06.707404,0:00:00.112753
2020-06-10 21:46:07.845680,0:00:00.151607
2020-06-10 21:46:09.022853,0:00:00.128561
2020-06-10 21:46:10.176957,0:00:00.119854
2020-06-10 21:46:11.322471,0:00:00.126204
2020-06-10 21:46:12.474230,0:00:00.207449
2020-06-10 21:46:13.707176,0:00:00.150216
2020-06-10 21:46:14.882938,0:00:00.127034
2020-06-10 21:46:16.035424,0:00:00.120434
2020-06-10 21:46:17.181609,0:00:00.136621
2020-06-10 21:46:18.344889,0:00:00.132911
2020-06-10 21:46:19.503313,0:00:00.126880
2020-06-10 21:46:20.655806,0:00:00.158620
2020-06-10 21:46:21.840018,0:00:00.134950
2020-06-10 21:46:23.000455,0:00:00.117244
2020-06-10 21:46:24.143312,0:00:00.136154
2020-06-10 21:46:25.304905,0:00:00.119714
2020-06-10 21:46:26.450122,0:00:00.122597
2020-06-10 21:46:27.598294,0:00:00.123337
2020-06-10 21:46:28.747063,0:00:00.158401
2020-06-10 21:46:29.930960,0:00:00.143764
2020-06-10 21:46:31.100088,0:00:00.118980
2020-06-10 21:46:32.244414,0:00:00.139339
2020-06-10 21:46:33.409210,0:00:00.126514
2020-06-10 21:46:34.561466,0:00:00.123533
2020-06-10 21:46:35.710649,0:00:00.157686
2020-06-10 21:46:36.893738,0:00:00.124151
2020-06-10 21:46:38.043397,0:00:00.138895
2020-06-10 21:46:39.207965,0:00:00.129722
2020-06-10 21:46:40.368793,0:00:00.177138
2020-06-10 21:46:41.571928,0:00:00.135350
2020-06-10 21:46:42.732921,0:00:00.122188
2020-06-10 21:46:43.880741,0:00:00.120013
2020-06-10 21:46:45.026228,0:00:00.166577
2020-06-10 21:46:46.223506,0:00:00.143821
2020-06-10 21:46:47.392906,0:00:00.125979
2020-06-10 21:46:48.544511,0:00:00.118291
2020-06-10 21:46:49.688232,0:00:00.141219
2020-06-10 21:46:50.854888,0:00:00.117230
2020-06-10 21:46:51.998159,0:00:00.142231
2020-06-10 21:46:53.154298,0:00:00.124181
2020-06-10 21:46:54.303955,0:00:00.118459
2020-06-10 21:46:55.447810,0:00:00.125027
2020-06-10 21:46:56.598190,0:00:00.146490
2020-06-10 21:46:57.770301,0:00:00.122534
2020-06-10 21:46:58.918391,0:00:00.134649
2020-06-10 21:47:00.078453,0:00:00.153134
2020-06-10 21:47:01.257278,0:00:00.117715
2020-06-10 21:47:02.402058,0:00:00.151803
2020-06-10 21:47:03.582944,0:00:00.157885
2020-06-10 21:47:04.766710,0:00:00.135222
2020-06-10 21:47:05.926411,0:00:00.121416
2020-06-10 21:47:07.073452,0:00:00.120707
2020-06-10 21:47:08.208378,0:00:00.184188
2020-06-10 21:47:09.419554,0:00:00.122802
2020-06-10 21:47:10.567735,0:00:00.137293
2020-06-10 21:47:11.718882,0:00:00.127170
2020-06-10 21:47:12.872041,0:00:00.137588
2020-06-10 21:47:14.035046,0:00:00.119116
2020-06-10 21:47:15.185612,0:00:00.143003
2020-06-10 21:47:16.354568,0:00:00.124169
2020-06-10 21:47:17.504359,0:00:00.125648
2020-06-10 21:47:18.655385,0:00:00.153563
2020-06-10 21:47:19.834348,0:00:00.127840
2020-06-10 21:47:20.987955,0:00:00.138988
2020-06-10 21:47:22.153298,0:00:00.118822
2020-06-10 21:47:23.287207,0:00:00.119375
2020-06-10 21:47:24.433346,0:00:00.119850
2020-06-10 21:47:25.578767,0:00:00.187574
2020-06-10 21:47:26.792410,0:00:00.144639
2020-06-10 21:47:27.962743,0:00:00.117770
2020-06-10 21:47:29.094827,0:00:00.139442
2020-06-10 21:47:30.259585,0:00:00.115718
2020-06-10 21:47:31.389564,0:00:00.124125
2020-06-10 21:47:32.546589,0:00:00.124032
2020-06-10 21:47:33.696431,0:00:00.122760
2020-06-10 21:47:34.844698,0:00:00.142016
2020-06-10 21:47:36.012378,0:00:00.136681
2020-06-10 21:47:37.174503,0:00:00.126300
2020-06-10 21:47:38.326522,0:00:00.130912
2020-06-10 21:47:39.483046,0:00:00.119156
2020-06-10 21:47:40.627800,0:00:00.148519
2020-06-10 21:47:41.790930,0:00:00.115228
2020-06-10 21:47:42.920389,0:00:00.172098
2020-06-10 21:47:44.118350,0:00:00.134792
2020-06-10 21:47:45.278961,0:00:00.144612
2020-06-10 21:47:46.450740,0:00:00.207713
2020-06-10 21:47:47.685192,0:00:00.142390
2020-06-10 21:47:48.853478,0:00:00.137933
2020-06-10 21:47:50.017860,0:00:00.120735
2020-06-10 21:47:51.164399,0:00:00.147794
2020-06-10 21:47:52.337954,0:00:00.125673
2020-06-10 21:47:53.479028,0:00:00.121030
2020-06-10 21:47:54.626115,0:00:00.124576
2020-06-10 21:47:55.777984,0:00:00.124796
2020-06-10 21:47:56.928520,0:00:00.131499
2020-06-10 21:47:58.086087,0:00:00.235794
2020-06-10 21:47:59.347788,0:00:00.122464
2020-06-10 21:48:00.495966,0:00:00.216125
2020-06-10 21:48:01.737915,0:00:00.123148
2020-06-10 21:48:02.886949,0:00:00.122374
2020-06-10 21:48:04.035223,0:00:00.157480
2020-06-10 21:48:05.218759,0:00:00.123002
2020-06-10 21:48:06.373634,0:00:00.126493
2020-06-10 21:48:07.526238,0:00:00.134419
2020-06-10 21:48:08.688042,0:00:00.125573
2020-06-10 21:48:09.839422,0:00:00.126719
2020-06-10 21:48:10.992045,0:00:00.152427
2020-06-10 21:48:12.175139,0:00:00.133566
2020-06-10 21:48:13.334572,0:00:00.122905
2020-06-10 21:48:14.483647,0:00:00.202198
2020-06-10 21:48:15.712148,0:00:00.135298
2020-06-10 21:48:16.874648,0:00:00.115942
2020-06-10 21:48:18.016291,0:00:00.146960
2020-06-10 21:48:19.189323,0:00:00.143931
2020-06-10 21:48:20.347836,0:00:00.120676
2020-06-10 21:48:21.496256,0:00:00.125082
2020-06-10 21:48:22.649351,0:00:00.124731
2020-06-10 21:48:23.802835,0:00:00.127228
2020-06-10 21:48:24.958674,0:00:00.163360
2020-06-10 21:48:26.149796,0:00:00.127200
2020-06-10 21:48:27.302850,0:00:00.123887
2020-06-10 21:48:28.452360,0:00:00.140275
2020-06-10 21:48:29.620496,0:00:00.150727
2020-06-10 21:48:30.798856,0:00:00.145224
2020-06-10 21:48:31.969527,0:00:00.147617
2020-06-10 21:48:33.142685,0:00:00.120209
2020-06-10 21:48:34.288413,0:00:00.126751
2020-06-10 21:48:35.440699,0:00:00.165177
2020-06-10 21:48:36.623177,0:00:00.124993
2020-06-10 21:48:37.773754,0:00:00.127851
2020-06-10 21:48:38.927153,0:00:00.144728
2020-06-10 21:48:40.097474,0:00:00.118040
2020-06-10 21:48:41.241117,0:00:00.138376
2020-06-10 21:48:42.404993,0:00:00.116467
2020-06-10 21:48:43.547036,0:00:00.117899
2020-06-10 21:48:44.690685,0:00:00.194709
2020-06-10 21:48:45.911044,0:00:00.124894
2020-06-10 21:48:47.061591,0:00:00.154153
2020-06-10 21:48:48.241482,0:00:00.119854
2020-06-10 21:48:49.386751,0:00:00.127606
2020-06-10 21:48:50.539757,0:00:00.122147
2020-06-10 21:48:51.687650,0:00:00.117811
2020-06-10 21:48:52.820498,0:00:00.170061
2020-06-10 21:48:54.016046,0:00:00.119893
2020-06-10 21:48:55.161650,0:00:00.129826
2020-06-10 21:48:56.316966,0:00:00.142898
2020-06-10 21:48:57.485237,0:00:00.142099
2020-06-10 21:48:58.652963,0:00:00.124904
2020-06-10 21:48:59.803426,0:00:00.136026
2020-06-10 21:49:00.964791,0:00:00.129061
2020-06-10 21:49:02.119206,0:00:00.124040
2020-06-10 21:49:03.268663,0:00:00.187026
2020-06-10 21:49:04.481418,0:00:00.159460
2020-06-10 21:49:05.666300,0:00:00.119860
2020-06-10 21:49:06.811814,0:00:00.116598
2020-06-10 21:49:07.953936,0:00:00.122102
2020-06-10 21:49:09.101749,0:00:00.124540
2020-06-10 21:49:10.251997,0:00:00.158415
2020-06-10 21:49:11.435861,0:00:00.123167
2020-06-10 21:49:12.584462,0:00:00.123686
2020-06-10 21:49:13.733782,0:00:00.143817
2020-06-10 21:49:14.904360,0:00:00.144356
2020-06-10 21:49:16.074454,0:00:00.122168
2020-06-10 21:49:17.224346,0:00:00.126766
2020-06-10 21:49:18.384091,0:00:00.129505
2020-06-10 21:49:19.541783,0:00:00.126436
2020-06-10 21:49:20.695896,0:00:00.157721
2020-06-10 21:49:21.879669,0:00:00.125087
2020-06-10 21:49:23.031024,0:00:00.121540
2020-06-10 21:49:24.178719,0:00:00.166529
2020-06-10 21:49:25.371748,0:00:00.138826
2020-06-10 21:49:26.536787,0:00:00.127833
2020-06-10 21:49:27.691165,0:00:00.120134
2020-06-10 21:49:28.837410,0:00:00.135927
2020-06-10 21:49:29.999561,0:00:00.128471
2020-06-10 21:49:31.154370,0:00:00.125197
2020-06-10 21:49:32.307865,0:00:00.128998
2020-06-10 21:49:33.463136,0:00:00.151466
2020-06-10 21:49:34.640790,0:00:00.118793
2020-06-10 21:49:35.790186,0:00:00.125121
2020-06-10 21:49:36.942741,0:00:00.121233
2020-06-10 21:49:38.090191,0:00:00.131764
2020-06-10 21:49:39.248160,0:00:00.125726
2020-06-10 21:49:40.400410,0:00:00.161931
2020-06-10 21:49:41.593615,0:00:00.120100
2020-06-10 21:49:42.740934,0:00:00.138990
2020-06-10 21:49:43.906473,0:00:00.143536
2020-06-10 21:49:45.077419,0:00:00.164853
2020-06-10 21:49:46.269122,0:00:00.120769
2020-06-10 21:49:47.403988,0:00:00.208585
2020-06-10 21:49:48.639633,0:00:00.151860
2020-06-10 21:49:49.817367,0:00:00.140219
2020-06-10 21:49:50.983675,0:00:00.129031
2020-06-10 21:49:52.138780,0:00:00.115894
2020-06-10 21:49:53.268769,0:00:00.126687
2020-06-10 21:49:54.421834,0:00:00.128462
2020-06-10 21:49:55.576379,0:00:00.117694
2020-06-10 21:49:56.714059,0:00:00.131610
2020-06-10 21:49:57.873635,0:00:00.175503
2020-06-10 21:49:59.078516,0:00:00.142898
2020-06-10 21:50:00.250191,0:00:00.172357
2020-06-10 21:50:01.458346,0:00:00.123728
2020-06-10 21:50:02.611309,0:00:00.129803
2020-06-10 21:50:03.769837,0:00:00.113673
2020-06-10 21:50:04.898113,0:00:00.124774
2020-06-10 21:50:06.051860,0:00:00.125425
2020-06-10 21:50:07.210956,0:00:00.122133
2020-06-10 21:50:08.361138,0:00:00.181790
2020-06-10 21:50:09.560980,0:00:00.142125
2020-06-10 21:50:10.732129,0:00:00.152840
2020-06-10 21:50:11.900828,0:00:00.123011
2020-06-10 21:50:13.051824,0:00:00.125636
2020-06-10 21:50:14.195079,0:00:00.133766
2020-06-10 21:50:15.344383,0:00:00.121930
2020-06-10 21:50:16.501747,0:00:00.115515
2020-06-10 21:50:17.634405,0:00:00.117796
2020-06-10 21:50:18.769711,0:00:00.131423
2020-06-10 21:50:19.922469,0:00:00.165378
2020-06-10 21:50:21.121167,0:00:00.146528
2020-06-10 21:50:22.283531,0:00:00.125364
2020-06-10 21:50:23.423911,0:00:00.159924
2020-06-10 21:50:24.599933,0:00:00.118266
2020-06-10 21:50:25.733155,0:00:00.129724
2020-06-10 21:50:26.882156,0:00:00.123994
2020-06-10 21:50:28.023661,0:00:00.120851
2020-06-10 21:50:29.159589,0:00:00.114074
2020-06-10 21:50:30.289351,0:00:00.117398
2020-06-10 21:50:31.421421,0:00:00.161744
2020-06-10 21:50:32.609251,0:00:00.144738
2020-06-10 21:50:33.786510,0:00:00.139234
2020-06-10 21:50:34.953705,0:00:00.126911
2020-06-10 21:50:36.109246,0:00:00.126075
2020-06-10 21:50:37.264830,0:00:00.128719
2020-06-10 21:50:38.429584,0:00:00.161232
2020-06-10 21:50:39.619812,0:00:00.140590
2020-06-10 21:50:40.788265,0:00:00.153749
2020-06-10 21:50:41.969732,0:00:00.128585
2020-06-10 21:50:43.128227,0:00:00.115877
2020-06-10 21:50:44.259429,0:00:00.124701
2020-06-10 21:50:45.412096,0:00:00.122197
2020-06-10 21:50:46.562418,0:00:00.171853
2020-06-10 21:50:47.762333,0:00:00.146031
2020-06-10 21:50:48.943393,0:00:00.142808
2020-06-10 21:50:50.113865,0:00:00.130403
2020-06-10 21:50:51.273239,0:00:00.127620
2020-06-10 21:50:52.428911,0:00:00.137820
2020-06-10 21:50:53.595253,0:00:00.124844
2020-06-10 21:50:54.748159,0:00:00.129761
2020-06-10 21:50:55.905698,0:00:00.122674
2020-06-10 21:50:57.056796,0:00:00.125857
2020-06-10 21:50:58.210691,0:00:00.204365
2020-06-10 21:50:59.442800,0:00:00.144438
2020-06-10 21:51:00.616827,0:00:00.141120
2020-06-10 21:51:01.786084,0:00:00.126807
2020-06-10 21:51:02.940718,0:00:00.127653
2020-06-10 21:51:04.096228,0:00:00.129135
2020-06-10 21:51:05.261589,0:00:00.125444
2020-06-10 21:51:06.415785,0:00:00.131601
2020-06-10 21:51:07.576220,0:00:00.134516
2020-06-10 21:51:08.739396,0:00:00.155132
2020-06-10 21:51:09.911807,0:00:00.137217
2020-06-10 21:51:11.065770,0:00:00.137602
2020-06-10 21:51:12.219298,0:00:00.124664
2020-06-10 21:51:13.361083,0:00:00.119359
2020-06-10 21:51:14.495370,0:00:00.122905
2020-06-10 21:51:15.659613,0:00:00.116296
2020-06-10 21:51:16.791261,0:00:00.117359
2020-06-10 21:51:17.924559,0:00:00.117040
2020-06-10 21:51:19.056539,0:00:00.118027
2020-06-10 21:51:20.189300,0:00:00.155588
2020-06-10 21:51:21.362081,0:00:00.144165
2020-06-10 21:51:22.521697,0:00:00.160548
2020-06-10 21:51:23.698575,0:00:00.126774
2020-06-10 21:51:24.851893,0:00:00.122651
2020-06-10 21:51:26.001569,0:00:00.124054
2020-06-10 21:51:27.153421,0:00:00.123270
2020-06-10 21:51:28.303589,0:00:00.123148
2020-06-10 21:51:29.453323,0:00:00.139909
2020-06-10 21:51:30.619766,0:00:00.120887
2020-06-10 21:51:31.769941,0:00:00.133478
2020-06-10 21:51:32.934517,0:00:00.123894
2020-06-10 21:51:34.084848,0:00:00.124314
2020-06-10 21:51:35.235741,0:00:00.121148
2020-06-10 21:51:36.383638,0:00:00.129290
2020-06-10 21:51:37.539401,0:00:00.164220
2020-06-10 21:51:38.735125,0:00:00.130121
2020-06-10 21:51:39.892523,0:00:00.146059
2020-06-10 21:51:41.065651,0:00:00.128015
2020-06-10 21:51:42.221880,0:00:00.114064
2020-06-10 21:51:43.350263,0:00:00.118604
2020-06-10 21:51:44.499848,0:00:00.127638
2020-06-10 21:51:45.653826,0:00:00.184311
2020-06-10 21:51:46.864775,0:00:00.137301
2020-06-10 21:51:48.028627,0:00:00.138422
2020-06-10 21:51:49.194976,0:00:00.158496
2020-06-10 21:51:50.384146,0:00:00.144522
2020-06-10 21:51:51.555740,0:00:00.142178
2020-06-10 21:51:52.723246,0:00:00.129000
2020-06-10 21:51:53.881059,0:00:00.119054
2020-06-10 21:51:55.028284,0:00:00.122181
2020-06-10 21:51:56.165143,0:00:00.128084
2020-06-10 21:51:57.321545,0:00:00.127223
2020-06-10 21:51:58.477429,0:00:00.121768
2020-06-10 21:51:59.627147,0:00:00.140055
2020-06-10 21:52:00.795430,0:00:00.202893
2020-06-10 21:52:02.026049,0:00:00.137437
2020-06-10 21:52:03.192293,0:00:00.124458
2020-06-10 21:52:04.345411,0:00:00.128502
2020-06-10 21:52:05.502073,0:00:00.122681
2020-06-10 21:52:06.652876,0:00:00.123851
2020-06-10 21:52:07.804794,0:00:00.130012
2020-06-10 21:52:08.963927,0:00:00.121301
2020-06-10 21:52:10.113829,0:00:00.131729
2020-06-10 21:52:11.274482,0:00:00.141176
2020-06-10 21:52:12.451186,0:00:00.162228
2020-06-10 21:52:13.642350,0:00:00.142337
2020-06-10 21:52:14.815810,0:00:00.116784
2020-06-10 21:52:15.947181,0:00:00.123772
2020-06-10 21:52:17.085531,0:00:00.128261
2020-06-10 21:52:18.246655,0:00:00.121875
2020-06-10 21:52:19.397742,0:00:00.125762
2020-06-10 21:52:20.551717,0:00:00.122259
2020-06-10 21:52:21.702056,0:00:00.166144
2020-06-10 21:52:22.896726,0:00:00.167556
2020-06-10 21:52:24.093248,0:00:00.141526
2020-06-10 21:52:25.262808,0:00:00.140252
2020-06-10 21:52:26.431910,0:00:00.118366
2020-06-10 21:52:27.578087,0:00:00.124319
2020-06-10 21:52:28.730209,0:00:00.120476
2020-06-10 21:52:29.878394,0:00:00.121116
2020-06-10 21:52:31.028204,0:00:00.124619
2020-06-10 21:52:32.183220,0:00:00.120855
2020-06-10 21:52:33.333317,0:00:00.130608
2020-06-10 21:52:34.492825,0:00:00.159103
2020-06-10 21:52:35.686151,0:00:00.140063
2020-06-10 21:52:36.854811,0:00:00.125488
2020-06-10 21:52:38.008996,0:00:00.116095
2020-06-10 21:52:39.157755,0:00:00.127471
2020-06-10 21:52:40.314228,0:00:00.130790
2020-06-10 21:52:41.473688,0:00:00.164871
2020-06-10 21:52:42.667274,0:00:00.120862
2020-06-10 21:52:43.814425,0:00:00.119880
2020-06-10 21:52:44.959978,0:00:00.168842
2020-06-10 21:52:46.142712,0:00:00.157591
2020-06-10 21:52:47.326568,0:00:00.122836
2020-06-10 21:52:48.463241,0:00:00.121613
2020-06-10 21:52:49.611486,0:00:00.130976
2020-06-10 21:52:50.768535,0:00:00.124439
2020-06-10 21:52:51.918354,0:00:00.113877
2020-06-10 21:52:53.047141,0:00:00.118125
2020-06-10 21:52:54.191257,0:00:00.112425
2020-06-10 21:52:55.318239,0:00:00.145905
2020-06-10 21:52:56.490945,0:00:00.168181
2020-06-10 21:52:57.689430,0:00:00.131687
2020-06-10 21:52:58.834989,0:00:00.125638
2020-06-10 21:52:59.986005,0:00:00.124486
2020-06-10 21:53:01.135912,0:00:00.126122
2020-06-10 21:53:02.287382,0:00:00.114387
2020-06-10 21:53:03.415739,0:00:00.132072
2020-06-10 21:53:04.561845,0:00:00.133442
2020-06-10 21:53:05.721082,0:00:00.120296
2020-06-10 21:53:06.866982,0:00:00.139944
2020-06-10 21:53:08.033280,0:00:00.161756
2020-06-10 21:53:09.220896,0:00:00.138881
2020-06-10 21:53:10.385451,0:00:00.128897
2020-06-10 21:53:11.539706,0:00:00.120235
2020-06-10 21:53:12.686710,0:00:00.131333
2020-06-10 21:53:13.843674,0:00:00.118090
2020-06-10 21:53:14.976107,0:00:00.113921
2020-06-10 21:53:16.103985,0:00:00.125231
2020-06-10 21:53:17.256148,0:00:00.123772
2020-06-10 21:53:18.405600,0:00:00.142719
2020-06-10 21:53:19.573910,0:00:00.171213
2020-06-10 21:53:20.775555,0:00:00.135051
2020-06-10 21:53:21.925552,0:00:00.124648
2020-06-10 21:53:23.075620,0:00:00.132093
2020-06-10 21:53:24.233310,0:00:00.121006
2020-06-10 21:53:25.380393,0:00:00.118923
2020-06-10 21:53:26.524685,0:00:00.122457
2020-06-10 21:53:27.672820,0:00:00.125200
2020-06-10 21:53:28.823546,0:00:00.141876
